category_id,category_name,victim_age,victim_gender,location,reporter_type,narrative,gbv_related,priority,timestamp,perpetrator_relation,perpetrator_age,repeat_offense
1,Abandoned,15,Intersex,Public place,Neighbor,15-year-old Intersex child found wandering alone in Public place. Reported by Neighbor who noticed the child sleeping rough.,Yes,Low,2025-05-01 13:08:06,Teacher,34.0,Yes
13,Child infected with HIV,5,Female,School,Neighbor,Neighbor reports case of child infected with hiv involving 5-year-old Female child. Incidient occurred at School. Child is now safe.,No,High,2025-05-01 13:08:06,,,
29,Orphaned,14,Intersex,Public place,Neighbor,Neighbor reports case of orphaned involving 14-year-old Intersex child. Incidient occurred at Public place. Child is now safe.,Yes,High,2025-05-01 13:08:06,,,
24,Disinheritance/succession,16,Female,Public place,Neighbor,Neighbor reports case of disinheritance/succession involving 16-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
11,Child Trafficking,2,Female,School,Teacher,Teacher reports case of child trafficking involving 2-year-old Female child. Incidient occurred at School. Child is now safe.,No,Medium,2025-05-01 13:08:06,Teacher,31.0,No
27,Neglect,2,Intersex,Public place,Parent,Parent reports neglect of 2-year-old Intersex child at Public place. Child shows signs of poor hygiene.,No,Low,2025-05-01 13:08:06,,,
30,Refugee child,3,Male,School,Healthcare worker,Healthcare worker reports case of refugee child involving 3-year-old Male child. Incidient occurred at School. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,,,
34,Child offer,7,Female,School,Teacher,Teacher reports case of child offer involving 7-year-old Female child. Incidient occurred at School. ,No,Low,2025-05-01 13:08:06,,,
31,Sexual assault,15,Intersex,Home,Parent,Parent reports case of sexual assault involving 15-year-old Intersex child. Incidient occurred at Home. ,Yes,High,2025-05-01 13:08:06,Parent,30.0,Yes
30,Refugee child,1,Female,School,Teacher,Teacher reports case of refugee child involving 1-year-old Female child. Incidient occurred at School. Investigation ongoing.,No,High,2025-05-01 13:08:06,,,
40,Destitute child,9,Male,Public place,Parent,Parent reports case of destitute child involving 9-year-old Male child. Incidient occurred at Public place. ,Yes,Low,2025-05-01 13:08:06,,,
14,Child in conflict with the law,7,Intersex,Online,Parent,Parent reports case of child in conflict with the law involving 7-year-old Intersex child. Incidient occurred at Online. Child is now safe.,No,Medium,2025-05-01 13:08:06,,,
18,Child Pregnancy,6,Male,Home,Healthcare worker,Healthcare worker reports case of child pregnancy involving 6-year-old Male child. Incidient occurred at Home. Child is now safe.,No,Medium,2025-05-01 13:08:06,,,
22,Female Genital Mutilation,13,Female,School,Teacher,Teacher reports case of female genital mutilation involving 13-year-old Female child. Incidient occurred at School. Investigation ongoing.,Yes,Low,2025-05-01 13:08:06,Parent,56.0,No
7,Children on the Street,15,Male,Public place,Healthcare worker,Healthcare worker reports case of children on the street involving 15-year-old Male child. Incidient occurred at Public place. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,,,
12,Parental Child Abduction,3,Male,Home,Teacher,Teacher reports case of parental child abduction involving 3-year-old Male child. Incidient occurred at Home. ,Yes,High,2025-05-01 13:08:06,Stranger,52.0,Yes
15,Defilement,5,Male,Public place,Teacher,5-year-old Male child allegedly defiled at Public place. Teacher noticed behavioral changes.,No,Low,2025-05-01 13:08:06,Teacher,61.0,Yes
13,Child infected with HIV,13,Female,Home,Teacher,Teacher reports case of child infected with hiv involving 13-year-old Female child. Incidient occurred at Home. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
31,Sexual assault,9,Female,School,Healthcare worker,Healthcare worker reports case of sexual assault involving 9-year-old Female child. Incidient occurred at School. ,Yes,Medium,2025-05-01 13:08:06,Relative,57.0,Yes
10,Sexual assault and Abuse,14,Male,Home,Neighbor,Neighbor reports case of sexual assault and abuse involving 14-year-old Male child. Incidient occurred at Home. Child is now safe.,Yes,Low,2025-05-01 13:08:06,Stranger,37.0,No
30,Refugee child,7,Intersex,Public place,Neighbor,Neighbor reports case of refugee child involving 7-year-old Intersex child. Incidient occurred at Public place. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
7,Children on the Street,4,Male,School,Parent,Parent reports case of children on the street involving 4-year-old Male child. Incidient occurred at School. Investigation ongoing.,No,Low,2025-05-01 13:08:06,,,
31,Sexual assault,17,Intersex,School,Healthcare worker,Healthcare worker reports case of sexual assault involving 17-year-old Intersex child. Incidient occurred at School. Investigation ongoing.,No,High,2025-05-01 13:08:06,Neighbor,19.0,No
27,Neglect,15,Female,Online,Healthcare worker,Healthcare worker reports neglect of 15-year-old Female child at Online. Child shows signs of untreated medical conditions.,No,High,2025-05-01 13:08:06,,,
37,Child headed household,14,Male,Home,Teacher,Teacher reports case of child headed household involving 14-year-old Male child. Incidient occurred at Home. ,Yes,Medium,2025-05-01 13:08:06,,,
14,Child in conflict with the law,13,Intersex,Public place,Parent,Parent reports case of child in conflict with the law involving 13-year-old Intersex child. Incidient occurred at Public place. Child is now safe.,No,High,2025-05-01 13:08:06,,,
20,Emotional abuse,0,Intersex,School,Parent,Parent reports case of emotional abuse involving 0-year-old Intersex child. Incidient occurred at School. Child is now safe.,No,Medium,2025-05-01 13:08:06,Neighbor,48.0,No
2,Abduction,15,Female,School,Neighbor,Neighbor reports case of abduction involving 15-year-old Female child. Incidient occurred at School. ,No,Medium,2025-05-01 13:08:06,Neighbor,45.0,Yes
31,Sexual assault,9,Intersex,Public place,Neighbor,Neighbor reports case of sexual assault involving 9-year-old Intersex child. Incidient occurred at Public place. Child is now safe.,No,High,2025-05-01 13:08:06,Neighbor,30.0,Yes
11,Child Trafficking,0,Female,School,Teacher,Teacher reports case of child trafficking involving 0-year-old Female child. Incidient occurred at School. Child is now safe.,Yes,High,2025-05-01 13:08:06,Teacher,19.0,Yes
4,Custody,7,Intersex,Home,Parent,Parent reports case of custody involving 7-year-old Intersex child. Incidient occurred at Home. ,Yes,Medium,2025-05-01 13:08:06,,,
29,Orphaned,10,Female,Online,Parent,Parent reports case of orphaned involving 10-year-old Female child. Incidient occurred at Online. Child is now safe.,No,High,2025-05-01 13:08:06,,,
26,Missing Child,5,Female,Public place,Neighbor,Neighbor reports case of missing child involving 5-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
25,Internally Displaced Child,11,Male,Home,Teacher,Teacher reports case of internally displaced child involving 11-year-old Male child. Incidient occurred at Home. Child is now safe.,No,High,2025-05-01 13:08:06,,,
34,Child offer,13,Female,School,Healthcare worker,Healthcare worker reports case of child offer involving 13-year-old Female child. Incidient occurred at School. ,No,Medium,2025-05-01 13:08:06,,,
31,Sexual assault,17,Female,Public place,Teacher,Teacher reports case of sexual assault involving 17-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,Teacher,57.0,Yes
17,Drug and substance abuse,9,Male,Home,Parent,Parent reports case of drug and substance abuse involving 9-year-old Male child. Incidient occurred at Home. Investigation ongoing.,Yes,Medium,2025-05-01 13:08:06,,,
2,Abduction,2,Intersex,Public place,Teacher,Teacher reports case of abduction involving 2-year-old Intersex child. Incidient occurred at Public place. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,Teacher,43.0,No
39,Forced Male Circumcision,16,Male,School,Parent,Parent reports case of forced male circumcision involving 16-year-old Male child. Incidient occurred at School. Child is now safe.,No,High,2025-05-01 13:08:06,Teacher,64.0,Yes
38,Child radicalization,16,Intersex,Home,Neighbor,Neighbor reports case of child radicalization involving 16-year-old Intersex child. Incidient occurred at Home. ,No,Medium,2025-05-01 13:08:06,,,
20,Emotional abuse,1,Female,Public place,Parent,Parent reports case of emotional abuse involving 1-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,Teacher,57.0,No
12,Parental Child Abduction,1,Intersex,Online,Parent,Parent reports case of parental child abduction involving 1-year-old Intersex child. Incidient occurred at Online. Child is now safe.,No,Medium,2025-05-01 13:08:06,Relative,45.0,No
34,Child offer,5,Male,Public place,Teacher,Teacher reports case of child offer involving 5-year-old Male child. Incidient occurred at Public place. Investigation ongoing.,No,High,2025-05-01 13:08:06,,,
17,Drug and substance abuse,14,Male,Public place,Healthcare worker,Healthcare worker reports case of drug and substance abuse involving 14-year-old Male child. Incidient occurred at Public place. Investigation ongoing.,No,Medium,2025-05-01 13:08:06,,,
3,Attempted Defilement,1,Female,Online,Teacher,Teacher reports case of attempted defilement involving 1-year-old Female child. Incidient occurred at Online. Child is now safe.,No,Medium,2025-05-01 13:08:06,Parent,42.0,No
36,Sick child (Chronic Illness),17,Male,Public place,Neighbor,Neighbor reports case of sick child (chronic illness) involving 17-year-old Male child. Incidient occurred at Public place. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,,,
33,Unlawful confinement,1,Intersex,Home,Healthcare worker,Healthcare worker reports case of unlawful confinement involving 1-year-old Intersex child. Incidient occurred at Home. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
25,Internally Displaced Child,12,Female,Public place,Neighbor,Neighbor reports case of internally displaced child involving 12-year-old Female child. Incidient occurred at Public place. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
16,Child with disability,7,Intersex,Online,Teacher,Teacher reports case of child with disability involving 7-year-old Intersex child. Incidient occurred at Online. ,Yes,Low,2025-05-01 13:08:06,,,
30,Refugee child,17,Male,Home,Parent,Parent reports case of refugee child involving 17-year-old Male child. Incidient occurred at Home. Child is now safe.,Yes,High,2025-05-01 13:08:06,,,
40,Destitute child,3,Intersex,School,Teacher,Teacher reports case of destitute child involving 3-year-old Intersex child. Incidient occurred at School. Child is now safe.,No,Low,2025-05-01 13:08:06,,,
8,Child labor,0,Male,Online,Teacher,Teacher reports case of child labor involving 0-year-old Male child. Incidient occurred at Online. Investigation ongoing.,Yes,Medium,2025-05-01 13:08:06,,,
25,Internally Displaced Child,4,Female,Public place,Teacher,Teacher reports case of internally displaced child involving 4-year-old Female child. Incidient occurred at Public place. Child is now safe.,No,High,2025-05-01 13:08:06,,,
10,Sexual assault and Abuse,1,Male,Home,Parent,Parent reports case of sexual assault and abuse involving 1-year-old Male child. Incidient occurred at Home. Investigation ongoing.,Yes,High,2025-05-01 13:08:06,Relative,23.0,No
10,Sexual assault and Abuse,16,Intersex,Online,Parent,Parent reports case of sexual assault and abuse involving 16-year-old Intersex child. Incidient occurred at Online. ,Yes,Medium,2025-05-01 13:08:06,Neighbor,30.0,Yes
22,Female Genital Mutilation,11,Male,Home,Parent,Parent reports case of female genital mutilation involving 11-year-old Male child. Incidient occurred at Home. Child is now safe.,Yes,Medium,2025-05-01 13:08:06,Stranger,28.0,Yes
24,Disinheritance/succession,7,Female,Home,Healthcare worker,Healthcare worker reports case of disinheritance/succession involving 7-year-old Female child. Incidient occurred at Home. Investigation ongoing.,No,Low,2025-05-01 13:08:06,,,
36,Sick child (Chronic Illness),17,Female,School,Neighbor,Neighbor reports case of sick child (chronic illness) involving 17-year-old Female child. Incidient occurred at School. ,Yes,Medium,2025-05-01 13:08:06,,,
23,Incest,3,Female,Public place,Teacher,Teacher reports case of incest involving 3-year-old Female child. Incidient occurred at Public place. ,No,High,2025-05-01 13:08:06,Teacher,26.0,No
24,Disinheritance/succession,4,Female,Public place,Parent,Parent reports case of disinheritance/succession involving 4-year-old Female child. Incidient occurred at Public place. Investigation ongoing.,No,High,2025-05-01 13:08:06,,,
12,Parental Child Abduction,11,Male,Home,Parent,Parent reports case of parental child abduction involving 11-year-old Male child. Incidient occurred at Home. Investigation ongoing.,Yes,Medium,2025-05-01 13:08:06,Stranger,42.0,No
18,Child Pregnancy,16,Intersex,Online,Neighbor,Neighbor reports case of child pregnancy involving 16-year-old Intersex child. Incidient occurred at Online. Investigation ongoing.,Yes,Medium,2025-05-01 13:08:06,,,
3,Attempted Defilement,17,Intersex,Public place,Neighbor,Neighbor reports case of attempted defilement involving 17-year-old Intersex child. Incidient occurred at Public place. ,Yes,Low,2025-05-01 13:08:06,Parent,65.0,Yes
40,Destitute child,3,Female,School,Parent,Parent reports case of destitute child involving 3-year-old Female child. Incidient occurred at School. ,Yes,Medium,2025-05-01 13:08:06,,,
14,Child in conflict with the law,5,Intersex,Public place,Healthcare worker,Healthcare worker reports case of child in conflict with the law involving 5-year-old Intersex child. Incidient occurred at Public place. Child is now safe.,Yes,Low,2025-05-01 13:08:06,,,
